Song,Emotion,Valence,Arousal
jaded,worried,5.60433093427916,4.251475409836066
airplanes,pensive,5.78970098045302,3.8555737704918034
walk like an egyptian,worried,5.60433093427916,4.251475409836066
every heartbeat,pensive,5.78970098045302,3.8555737704918034
raspberry beret,pensive,5.78970098045302,3.8555737704918034
the first time ever i saw your face,worried,5.60433093427916,4.251475409836066
kyrie,worried,5.60433093427916,4.251475409836066
kicks,impressed,6.457033146678917,4.619098360655737
i feel for you,pensive,5.78970098045302,3.8555737704918034
dont you forget about me,melancholy,5.6414049435139315,3.7848770491803276
slow motion,pensive,5.78970098045302,3.8555737704918034
ill be,worried,5.60433093427916,4.251475409836066
dont wake me up,pensive,5.78970098045302,3.8555737704918034
you needed me,melancholy,5.6414049435139315,3.7848770491803276
better off alone,melancholy,5.6414049435139315,3.7848770491803276
harlem shake,disappointed,4.251129597209979,4.661516393442623
body bumpin yippieyiyo,worried,5.60433093427916,4.251475409836066
ghetto supastar that is what you are,worried,5.60433093427916,4.251475409836066
my love,impressed,6.457033146678917,4.619098360655737
girls just want to have fun,impressed,6.457033146678917,4.619098360655737
keep ya head up,worried,5.60433093427916,4.251475409836066
do you believe in love,contemplative,6.809236234409252,3.8555737704918034
you and me against the world,pensive,5.78970098045302,3.8555737704918034
the boy is mine,pensive,5.78970098045302,3.8555737704918034
gonna make you sweat everybody dance now,worried,5.60433093427916,4.251475409836066
the candy man,impressed,6.457033146678917,4.619098360655737
angie baby,pensive,5.78970098045302,3.8555737704918034
i know what you want,hopeful,6.86484724826141,4.279754098360655
dej`a vu,pensive,5.78970098045302,3.8555737704918034
love child,worried,5.60433093427916,4.251475409836066
when a womans fed up,pensive,5.78970098045302,3.8555737704918034
rock and roll dreams come through,worried,5.60433093427916,4.251475409836066
ooh child,impressed,6.457033146678917,4.619098360655737
rock wit u awww baby,impressed,6.457033146678917,4.619098360655737
where have all the cowboys gone,pensive,5.78970098045302,3.8555737704918034
im coming out,pensive,5.78970098045302,3.8555737704918034
cmon n ride it the train,pensive,5.78970098045302,3.8555737704918034
hold what youve got,pensive,5.78970098045302,3.8555737704918034
the lazy song,pensive,5.78970098045302,3.8555737704918034
the end of the innocence,pensive,5.78970098045302,3.8555737704918034
whats love got to do with it,pensive,5.78970098045302,3.8555737704918034
the race is on,apathetic,5.363349874253141,4.534262295081967
lonely,embarassed,5.1594428234618945,3.8555737704918034
mockingbird,pensive,5.78970098045302,3.8555737704918034
i get weak,worried,5.60433093427916,4.251475409836066
so emotional,contemplative,6.809236234409252,3.8555737704918034
i just want to celebrate,impressed,6.457033146678917,4.619098360655737
you should be dancing,pensive,5.78970098045302,3.8555737704918034
good lovin,hopeful,6.86484724826141,4.279754098360655
im a believer,worried,5.60433093427916,4.251475409836066
tattoo,worried,5.60433093427916,4.251475409836066
hit em up style oops,worried,5.60433093427916,4.251475409836066
my prerogative,pensive,5.78970098045302,3.8555737704918034
7 things,worried,5.60433093427916,4.251475409836066
2 step,pensive,5.78970098045302,3.8555737704918034
reach out ill be there,pensive,5.78970098045302,3.8555737704918034
cry for help,apathetic,5.363349874253141,4.534262295081967
id wait a million years,worried,5.60433093427916,4.251475409836066
roar,worried,5.60433093427916,4.251475409836066
thank you falettinme be mice elf agin,pensive,5.78970098045302,3.8555737704918034
night fever,worried,5.60433093427916,4.251475409836066
unity,worried,5.60433093427916,4.251475409836066
stand back,pensive,5.78970098045302,3.8555737704918034
smoky mountain rain,pensive,5.78970098045302,3.8555737704918034
cream,pensive,5.78970098045302,3.8555737704918034
amazing grace,worried,5.60433093427916,4.251475409836066
hold it against me,impressed,6.457033146678917,4.619098360655737
waking up in vegas,worried,5.60433093427916,4.251475409836066
cant help but wait,pensive,5.78970098045302,3.8555737704918034
got my mind set on you,pensive,5.78970098045302,3.8555737704918034
the boys are back in town,melancholy,5.6414049435139315,3.7848770491803276
two steps behind,pensive,5.78970098045302,3.8555737704918034
woman in love,impressed,6.457033146678917,4.619098360655737
money for nothing,impressed,6.457033146678917,4.619098360655737
what becomes of the brokenhearted,pensive,5.78970098045302,3.8555737704918034
hands clean,pensive,5.78970098045302,3.8555737704918034
hot child in the city,impressed,6.457033146678917,4.619098360655737
eenie meenie,pensive,5.78970098045302,3.8555737704918034
before the next teardrop falls,hopeful,6.86484724826141,4.279754098360655
i love a rainy night,hopeful,6.86484724826141,4.279754098360655
bugatti,worried,5.60433093427916,4.251475409836066
valotte,pensive,5.78970098045302,3.8555737704918034
good feeling,contemplative,6.809236234409252,3.8555737704918034
joanna,contemplative,6.809236234409252,3.8555737704918034
ruby dont take your love to town,worried,5.60433093427916,4.251475409836066
yeah,pensive,5.78970098045302,3.8555737704918034
torn between two lovers,pensive,5.78970098045302,3.8555737704918034
ghetto cowboy,worried,5.60433093427916,4.251475409836066
morning train nine to five,worried,5.60433093427916,4.251475409836066
she wolf,worried,5.60433093427916,4.251475409836066
more more more,hopeful,6.86484724826141,4.279754098360655
the jock jam,worried,5.60433093427916,4.251475409836066
shotgun,apathetic,5.363349874253141,4.534262295081967
that girl,impressed,6.457033146678917,4.619098360655737
i got you babe,pensive,5.78970098045302,3.8555737704918034
leather and lace,pensive,5.78970098045302,3.8555737704918034
dont mess with bill,embarassed,5.1594428234618945,3.8555737704918034
empire state of mind,worried,5.60433093427916,4.251475409836066
get down,worried,5.60433093427916,4.251475409836066
top of the world,contemplative,6.809236234409252,3.8555737704918034
i can help,peaceful,6.753625220557094,3.5727868852459017
my love is the shhh,worried,5.60433093427916,4.251475409836066
bette davis eyes,worried,5.60433093427916,4.251475409836066
some like it hot,worried,5.60433093427916,4.251475409836066
ordinary people,melancholy,5.6414049435139315,3.7848770491803276
carrie,pensive,5.78970098045302,3.8555737704918034
kiss,pensive,5.78970098045302,3.8555737704918034
with your love,pleased,7.383883377548219,4.562540983606557
not over you,pensive,5.78970098045302,3.8555737704918034
because of you,pensive,5.78970098045302,3.8555737704918034
ode to billie joe,pensive,5.78970098045302,3.8555737704918034
one moment in time,pensive,5.78970098045302,3.8555737704918034
causing a commotion,worried,5.60433093427916,4.251475409836066
save tonight,worried,5.60433093427916,4.251475409836066
here comes the hotstepper,apathetic,5.363349874253141,4.534262295081967
clocks,worried,5.60433093427916,4.251475409836066
sweet pea,pensive,5.78970098045302,3.8555737704918034
bump n grind,worried,5.60433093427916,4.251475409836066
one last time,pensive,5.78970098045302,3.8555737704918034
kryptonite,pensive,5.78970098045302,3.8555737704918034
my heart will go on,impressed,6.457033146678917,4.619098360655737
she will,pensive,5.78970098045302,3.8555737704918034
rolling in the deep,worried,5.60433093427916,4.251475409836066
true colors,pensive,5.78970098045302,3.8555737704918034
fergalicious,worried,5.60433093427916,4.251475409836066
it was a good day,worried,5.60433093427916,4.251475409836066
here i go again,pensive,5.78970098045302,3.8555737704918034
bust it baby part 2,pensive,5.78970098045302,3.8555737704918034
i made it cash money heroes,impressed,6.457033146678917,4.619098360655737
drift away,worried,5.60433093427916,4.251475409836066
touch me in the morning,pensive,5.78970098045302,3.8555737704918034
uhh ahh,impressed,6.457033146678917,4.619098360655737
i wanna get next to you,pensive,5.78970098045302,3.8555737704918034
in your room,pensive,5.78970098045302,3.8555737704918034
born to be wild,impressed,6.457033146678917,4.619098360655737
leave the night on,pensive,5.78970098045302,3.8555737704918034
in those jeans,pensive,5.78970098045302,3.8555737704918034
candle in the wind 1997,pensive,5.78970098045302,3.8555737704918034
i dont ever want to see you again,pensive,5.78970098045302,3.8555737704918034
excuse me miss,pensive,5.78970098045302,3.8555737704918034
the lover in me,hopeful,6.86484724826141,4.279754098360655
dont dream its over,pensive,5.78970098045302,3.8555737704918034
these eyes,peaceful,6.753625220557094,3.5727868852459017
dont rush me,apathetic,5.363349874253141,4.534262295081967
these words,impressed,6.457033146678917,4.619098360655737
the best things in life are free,impressed,6.457033146678917,4.619098360655737
runnin outta moonlight,pensive,5.78970098045302,3.8555737704918034
i gotta feeling,pensive,5.78970098045302,3.8555737704918034
2 on,worried,5.60433093427916,4.251475409836066
boogie nights,embarassed,5.1594428234618945,3.8555737704918034
ill be missing you,pensive,5.78970098045302,3.8555737704918034
6345789 soulsville usa,pensive,5.78970098045302,3.8555737704918034
we built this city,worried,5.60433093427916,4.251475409836066
hollywood swinging,worried,5.60433093427916,4.251475409836066
st elmos fire man in motion,pensive,5.78970098045302,3.8555737704918034
just a friend,pensive,5.78970098045302,3.8555737704918034
dont look back,pensive,5.78970098045302,3.8555737704918034
prove your love,contemplative,6.809236234409252,3.8555737704918034
in the dark,worried,5.60433093427916,4.251475409836066
dont cry for me argentina,worried,5.60433093427916,4.251475409836066
take a back road,melancholy,5.6414049435139315,3.7848770491803276
when will i see you again,melancholy,5.6414049435139315,3.7848770491803276
renegade,apathetic,5.363349874253141,4.534262295081967
me  u,pensive,5.78970098045302,3.8555737704918034
miami,worried,5.60433093427916,4.251475409836066
fallin for you,pensive,5.78970098045302,3.8555737704918034
take it on the run,worried,5.60433093427916,4.251475409836066
election day,worried,5.60433093427916,4.251475409836066
walked outta heaven,impressed,6.457033146678917,4.619098360655737
loser,apathetic,5.363349874253141,4.534262295081967
makes me wonder,pensive,5.78970098045302,3.8555737704918034
you learn,worried,5.60433093427916,4.251475409836066
lover lover,amused,6.753625220557094,4.972581967213115
like you,pensive,5.78970098045302,3.8555737704918034
watching the wheels,worried,5.60433093427916,4.251475409836066
the way you love me,contemplative,6.809236234409252,3.8555737704918034
save the best for last,impressed,6.457033146678917,4.619098360655737
listen to what the man said,pensive,5.78970098045302,3.8555737704918034
never ending song of love,pensive,5.78970098045302,3.8555737704918034
21 guns,pensive,5.78970098045302,3.8555737704918034
just a kiss,worried,5.60433093427916,4.251475409836066
time has come today,pensive,5.78970098045302,3.8555737704918034
serpentine fire,worried,5.60433093427916,4.251475409836066
knock three times,pensive,5.78970098045302,3.8555737704918034
do you wanna dance,impressed,6.457033146678917,4.619098360655737
youre the inspiration,impressed,6.457033146678917,4.619098360655737
black horse and the cherry tree,pensive,5.78970098045302,3.8555737704918034
faithfully,impressed,6.457033146678917,4.619098360655737
986,hopeful,6.86484724826141,4.279754098360655
delta dawn,pensive,5.78970098045302,3.8555737704918034
the witch queen of new orleans,worried,5.60433093427916,4.251475409836066
youre gonna miss this,pensive,5.78970098045302,3.8555737704918034
daylight,pensive,5.78970098045302,3.8555737704918034
in the ayer,worried,5.60433093427916,4.251475409836066
pacman fever,apathetic,5.363349874253141,4.534262295081967
i believe i can fly,contemplative,6.809236234409252,3.8555737704918034
we gotta get out of this place,pensive,5.78970098045302,3.8555737704918034
over you,melancholy,5.6414049435139315,3.7848770491803276
